0,1,2,3,4,5,6,7,8,9,10,11,12
0.9859154929577464,1.0,1.0,0.4366197183098591,0.0,0.9154929577464788,1.0,1.0,1.0,1.0,1.0,1.0,0.1267605633802817
0.9577464788732394,0.9577464788732394,0.971830985915493,0.2816901408450704,0.0,0.9154929577464788,0.971830985915493,0.971830985915493,0.9859154929577464,0.9859154929577464,0.971830985915493,0.971830985915493,0.1690140845070422
0.8028169014084507,0.9859154929577464,0.9859154929577464,0.2676056338028169,0.0,0.9154929577464788,1.0,1.0,0.9859154929577464,0.9859154929577464,0.9859154929577464,0.9859154929577464,0.1267605633802817
0.943661971830986,0.9154929577464788,0.9154929577464788,0.5774647887323944,0.0,0.971830985915493,0.9295774647887324,0.9295774647887324,0.9154929577464788,0.9154929577464788,0.9154929577464788,0.9154929577464788,0.2112676056338028
0.8591549295774648,0.8450704225352113,0.7323943661971831,0.6901408450704225,0.0,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.7323943661971831,0.7183098591549296,0.8169014084507042,0.8450704225352113,0.2676056338028169
0.0140845070422535,0.7746478873239436,0.7464788732394366,0.2535211267605634,0.0,0.8028169014084507,0.7746478873239436,0.7746478873239436,0.8028169014084507,0.8028169014084507,0.8028169014084507,0.7746478873239436,0.3380281690140845
0.9295774647887324,0.943661971830986,0.9577464788732394,0.4225352112676056,0.0,0.8732394366197183,0.971830985915493,0.971830985915493,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.1690140845070422
0.7746478873239436,0.8873239436619719,0.8873239436619719,0.8028169014084507,0.0,0.943661971830986,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.2253521126760563
0.8450704225352113,0.8732394366197183,0.704225352112676,0.7887323943661971,0.0,1.0,0.8732394366197183,0.8732394366197183,0.6901408450704225,0.6197183098591549,0.8450704225352113,0.8732394366197183,0.2394366197183098
0.6901408450704225,0.6338028169014085,0.2535211267605634,0.6338028169014085,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.1971830985915492,0.676056338028169,0.4507042253521127,0.9295774647887324,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.4507042253521127,0.4225352112676056,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.8732394366197183,0.6056338028169014,0.3661971830985915,0.4788732394366197,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.8873239436619719,0.9295774647887324,0.943661971830986,0.3098591549295774,0.0,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.943661971830986,0.943661971830986,0.943661971830986,0.9295774647887324,0.2112676056338028
0.7183098591549296,0.5070422535211268,0.2535211267605634,0.5070422535211268,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.056338028169014,0.3943661971830985,0.8450704225352113,0.9859154929577464,1.0,0.7605633802816901,0.3943661971830985,0.3943661971830985,0.8591549295774648,0.8591549295774648,0.8028169014084507,0.3943661971830985,0.7887323943661971
0.8169014084507042,0.704225352112676,0.380281690140845,0.5211267605633803,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.4225352112676056,0.3943661971830985,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.6619718309859155,0.6901408450704225,0.4788732394366197,0.6619718309859155,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.5070422535211268,0.5070422535211268,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.676056338028169,0.8028169014084507,0.2535211267605634,0.8732394366197183,0.0,0.8309859154929577,0.8169014084507042,0.8169014084507042,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.8028169014084507,0.3098591549295774
0.647887323943662,0.7464788732394366,0.2535211267605634,0.7746478873239436,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.8309859154929577,0.8309859154929577,0.8028169014084507,0.704225352112676,0.0,0.7887323943661971,0.8309859154929577,0.8309859154929577,0.8028169014084507,0.8028169014084507,0.8309859154929577,0.8309859154929577,0.2816901408450704
0.7605633802816901,0.7323943661971831,0.2535211267605634,0.6056338028169014,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.6338028169014085,0.7887323943661971,0.2535211267605634,0.8873239436619719,0.0,0.8309859154929577,0.8169014084507042,0.8169014084507042,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.8028169014084507,0.3098591549295774
0.7887323943661971,0.647887323943662,0.2535211267605634,0.5633802816901409,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.028169014084507,0.5211267605633803,0.8309859154929577,0.8450704225352113,1.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.8591549295774648,0.8591549295774648,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.6056338028169014,0.5352112676056338,0.7183098591549296,0.1971830985915492,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.7323943661971831,0.7183098591549296,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.7464788732394366,0.4366197183098591,0.6901408450704225,0.3661971830985915,0.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.7323943661971831,0.7183098591549296,0.8028169014084507,0.4929577464788732,0.704225352112676
0.0422535211267605,0.3380281690140845,0.5633802816901409,0.647887323943662,1.0,0.7605633802816901,0.3943661971830985,0.3943661971830985,0.6056338028169014,0.5492957746478874,0.8028169014084507,0.3943661971830985,0.7887323943661971
0.4366197183098591,0.6197183098591549,0.4084507042253521,0.8169014084507042,0.0,0.7605633802816901,0.6197183098591549,0.6197183098591549,0.4225352112676056,0.3943661971830985,0.8028169014084507,0.6197183098591549,0.4929577464788732
0.4507042253521127,0.2676056338028169,0.2816901408450704,0.4647887323943662,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.323943661971831,0.5774647887323944,0.2957746478873239,0.9014084507042254,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.5774647887323944,0.5633802816901409,0.7746478873239436,0.1549295774647887,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.8028169014084507,0.8028169014084507,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.0845070422535211,0.4788732394366197,0.6197183098591549,0.7464788732394366,1.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.6901408450704225,0.6197183098591549,0.8028169014084507,0.4929577464788732,0.704225352112676
0.5352112676056338,0.7605633802816901,0.8591549295774648,0.2112676056338028,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.8591549295774648,0.8591549295774648,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.4788732394366197,0.2957746478873239,0.647887323943662,0.1126760563380281,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.6901408450704225,0.6197183098591549,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.7323943661971831,0.2394366197183098,0.7887323943661971,0.2957746478873239,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.8028169014084507,0.8028169014084507,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.5492957746478874,0.971830985915493,0.5070422535211268,0.9577464788732394,0.0,0.9859154929577464,0.971830985915493,0.971830985915493,0.5070422535211268,0.5070422535211268,0.8732394366197183,0.943661971830986,0.1690140845070422
0.2676056338028169,0.0985915492957746,0.5774647887323944,0.028169014084507,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.6056338028169014,0.676056338028169,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.1830985915492957,0.7183098591549296,0.4647887323943662,0.971830985915493,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.5070422535211268,0.5070422535211268,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.0704225352112676,0.1126760563380281,0.5211267605633803,0.7183098591549296,1.0,0.7605633802816901,0.1126760563380281,0.1126760563380281,0.6056338028169014,0.5492957746478874,0.8028169014084507,0.1126760563380281,1.0
0.5633802816901409,0.5633802816901409,0.7746478873239436,0.1408450704225352,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.8028169014084507,0.8028169014084507,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.1126760563380281,0.2253521126760563,0.4366197183098591,0.676056338028169,1.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.4507042253521127,0.4225352112676056,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.1267605633802817,0.1690140845070422,0.2535211267605634,0.4084507042253521,1.0,0.7605633802816901,0.1690140845070422,0.1690140845070422,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.1690140845070422,0.9859154929577464
0.5070422535211268,0.380281690140845,0.323943661971831,0.5492957746478874,0.0,0.7605633802816901,0.3943661971830985,0.3943661971830985,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.3943661971830985,0.7887323943661971
0.971830985915493,0.8591549295774648,0.9295774647887324,0.352112676056338,0.0,0.8591549295774648,0.8591549295774648,0.8591549295774648,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.8591549295774648,0.2535211267605634
0.9014084507042254,0.8169014084507042,0.8732394366197183,0.3943661971830985,0.0,0.7746478873239436,0.8169014084507042,0.8169014084507042,0.8732394366197183,0.8732394366197183,0.8591549295774648,0.8169014084507042,0.323943661971831
0.5211267605633803,0.4929577464788732,0.8169014084507042,0.0422535211267605,1.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.8591549295774648,0.8591549295774648,0.8028169014084507,0.4929577464788732,0.704225352112676
0.0985915492957746,0.2816901408450704,0.6619718309859155,0.8309859154929577,1.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.6901408450704225,0.6197183098591549,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.5070422535211268,0.380281690140845,0.352112676056338,0.5352112676056338,0.0,0.7605633802816901,0.3943661971830985,0.3943661971830985,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.3943661971830985,0.7887323943661971
0.2816901408450704,0.4507042253521127,0.2535211267605634,0.943661971830986,0.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.4929577464788732,0.704225352112676
0.1408450704225352,0.6619718309859155,0.2535211267605634,1.0,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.7605633802816901,0.4788732394366197
0.2676056338028169,0.0985915492957746,0.5915492957746479,0.028169014084507,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.6056338028169014,0.676056338028169,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.4084507042253521,0.0985915492957746,0.6338028169014085,0.0845070422535211,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.6901408450704225,0.7323943661971831,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.3661971830985915,0.2535211267605634,0.352112676056338,0.3380281690140845,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.6197183098591549,0.3098591549295774,0.676056338028169,0.2253521126760563,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.6901408450704225,0.6197183098591549,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.4225352112676056,0.352112676056338,0.2535211267605634,0.7323943661971831,0.0,0.7605633802816901,0.3943661971830985,0.3943661971830985,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.3943661971830985,0.7887323943661971
0.2957746478873239,0.1549295774647887,0.3098591549295774,0.1830985915492957,0.0,0.7605633802816901,0.1690140845070422,0.1690140845070422,0.3661971830985915,0.3661971830985915,0.8028169014084507,0.1690140845070422,0.9859154929577464
1.0,0.1267605633802817,0.2676056338028169,0.4507042253521127,0.0,0.7605633802816901,0.1690140845070422,0.1690140845070422,0.2676056338028169,0.2676056338028169,0.8028169014084507,0.1690140845070422,0.9859154929577464
0.4647887323943662,0.0985915492957746,0.6056338028169014,0.1267605633802817,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.6056338028169014,0.676056338028169,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.2112676056338028,0.1971830985915492,0.2535211267605634,0.2394366197183098,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.352112676056338,0.4084507042253521,0.2535211267605634,0.8591549295774648,0.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.4929577464788732,0.704225352112676
0.5915492957746479,0.5915492957746479,0.5633802816901409,0.380281690140845,0.0,0.7605633802816901,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.5492957746478874,0.8028169014084507,0.6056338028169014,0.6056338028169014
0.380281690140845,0.1408450704225352,0.2535211267605634,0.6197183098591549,0.0,0.7605633802816901,0.1690140845070422,0.1690140845070422,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.1690140845070422,0.9859154929577464
0.1549295774647887,0.0985915492957746,0.4084507042253521,0.7605633802816901,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.4225352112676056,0.4507042253521127,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.2676056338028169,0.323943661971831,0.4929577464788732,0.056338028169014,0.0,0.7605633802816901,0.3943661971830985,0.3943661971830985,0.5070422535211268,0.5070422535211268,0.8028169014084507,0.3943661971830985,0.7887323943661971
0.3380281690140845,0.0985915492957746,0.4225352112676056,0.0704225352112676,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.4225352112676056,0.4507042253521127,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.704225352112676,0.4225352112676056,0.2535211267605634,0.4929577464788732,0.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.4929577464788732,0.704225352112676
0.1690140845070422,0.1830985915492957,0.2535211267605634,0.323943661971831,1.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.2253521126760563,0.2112676056338028,0.2535211267605634,0.1690140845070422,0.0,0.7605633802816901,0.3098591549295774,0.3098591549295774,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.3098591549295774,0.9295774647887324
0.3943661971830985,0.0985915492957746,0.5352112676056338,0.0985915492957746,1.0,0.7605633802816901,0.0985915492957746,0.0985915492957746,0.6056338028169014,0.676056338028169,0.8028169014084507,0.0985915492957746,0.0985915492957746
0.3098591549295774,0.4647887323943662,0.2535211267605634,0.9154929577464788,0.0,0.7605633802816901,0.4929577464788732,0.4929577464788732,0.2535211267605634,0.2535211267605634,0.8028169014084507,0.4929577464788732,0.704225352112676
0.9154929577464788,0.9154929577464788,0.9154929577464788,0.5915492957746479,0.0,0.971830985915493,0.9295774647887324,0.9295774647887324,0.9154929577464788,0.9154929577464788,0.9154929577464788,0.9154929577464788,0.2112676056338028
